,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
85,Scaling Python with Ray: Adventures in Cloud and Serverless Patterns,"['by ', 'Holden Karau', ' and ', 'Boris Lublinsky']",$56.26,250 pages,,,[],[],[],[],[],,1.11 pounds,English,"O'Reilly Media; 1st edition (January 31, 2023)", 978-1098118808,/Scaling-Python-Ray-Adventures-Serverless/dp/1098118804/ref=sr_1_145?keywords=python&qid=1663459285&sr=8-145
86,"Data Visualization with Python and JavaScript: Scrape, Clean, Explore, and Transform Your Data","['by ', 'Kyran Dale']",$56.26,550 pages,,,[],[],[],[],[],,1.11 pounds,English,"O'Reilly Media; 2nd edition (January 31, 2023)", 978-1098111878,/Data-Visualization-Python-JavaScript-Transform/dp/1098111877/ref=sr_1_143?keywords=python&qid=1663459285&sr=8-143
87,"Creative Coding in Python: 30+ Programming Projects in Art, Games, and More","['by ', 'Sheena Vaidyanathan']", $20.99 ,144 pages,4.7 out of 5 stars,308 ratings,['\n            \n              78%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],[],8.4 x 0.75 x 9.55 inches,1.15 pounds,English,"Quarry Books; Illustrated edition (December 18, 2018)",,/Creative-Coding-Python-Programming-Projects/dp/1631595814/ref=sr_1_146?keywords=python&qid=1663459285&sr=8-146
88,The Well-Grounded Python Developer,"['by ', 'Doug Farrell']",$49.99,375 pages,,,[],[],[],[],[],7.38 x 0.94 x 9.25 inches,15.8 ounces,English,"Manning (December 27, 2022)", 978-1617297441,/Well-Grounded-Python-Developer-Doug-Farrell/dp/1617297445/ref=sr_1_144?keywords=python&qid=1663459285&sr=8-144
89,"Algorithmic Short Selling with Python: Refine your algorithmic trading edge, consistently generate investment ideas, and build a robust long/short product","['by ', 'Laurent Bernut', ' and ', 'Michael Covel']",$49.39,376 pages,4.9 out of 5 stars,34 ratings,['\n            \n              89%\n            \n          '],['\n            \n              11%\n            \n          '],[],[],[],7.5 x 0.85 x 9.25 inches,1.42 pounds,English,"Packt Publishing (September 30, 2021)", 978-1801815192,/Algorithmic-Short-Selling-Python-consistently/dp/1801815194/ref=sr_1_141?keywords=python&qid=1663459285&sr=8-141
90,The Self-Taught Programmer: The Definitive Guide to Programming Professionally,"['by ', 'Cory Althoff']",,301 pages,4.5 out of 5 stars,"1,496 ratings",['\n            \n              72%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],,,English,"Triangle Connection LLC; 1st edition (December 26, 2016)",,/Self-Taught-Programmer-Definitive-Programming-Professionally-ebook/dp/B01M01YDQA/ref=sr_1_142?keywords=python&qid=1663459285&sr=8-142
91,Monty Python's The Meaning of Life,[],,,,,[],[],[],[],[],,,,,,/Monty-Pythons-Meaning-Life-Cleese/dp/B09SM7BK9S/ref=sr_1_134?keywords=python&qid=1663459285&sr=8-134
92,"Publishing Python Packages: Test, share, and automate your projects","['by ', 'Dane Hillard']",$49.99,245 pages,,,[],[],[],[],[],7.38 x 0.69 x 9.25 inches,11.6 ounces,English,"Manning (December 20, 2022)", 978-1617299919,/Publishing-Python-Packages-Dane-Hillard/dp/161729991X/ref=sr_1_140?keywords=python&qid=1663459285&sr=8-140
93,Monty Python's Flying Circus: Hidden Treasures,"['by ', 'Adrian Besley']", $33.23 ,160 pages,4.8 out of 5 stars,100 ratings,['\n            \n              87%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],[],9.33 x 0.75 x 11.26 inches,2.42 pounds,English,"Carlton Books Ltd (September 5, 2019)",,/Monty-Pythons-Flying-Circus-Treasures/dp/1787393216/ref=sr_1_138?keywords=python&qid=1663459285&sr=8-138
94,Python for Kids: A Playful Introduction To Programming,"['by ', 'Jason R. Briggs']", $15.89 ,344 pages,4.6 out of 5 stars,960 ratings,['\n            \n              75%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],7.06 x 0.96 x 9.31 inches,1.71 pounds,English,"No Starch Press; 1st edition (December 12, 2012)",,/Python-Kids-Playful-Introduction-Programming/dp/1593274076/ref=sr_1_139?keywords=python&qid=1663459285&sr=8-139
95,"Python for Geospatial Data Analysis: Theory, Tools, and Practice for Location Intelligence","['by ', 'Bonny McClain']",$66.49,200 pages,,,[],[],[],[],[],,1.11 pounds,English,"O'Reilly Media; 1st edition (January 3, 2023)", 978-1098104795,/Python-Geospatial-Data-Analysis-Intelligence/dp/109810479X/ref=sr_1_136?keywords=python&qid=1663459285&sr=8-136
96,Financial Theory with Python: A Gentle Introduction,"['by ', 'Yves Hilpisch']",$32.99,204 pages,4.3 out of 5 stars,18 ratings,['\n            \n              58%\n            \n          '],['\n            \n              28%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              8%\n            \n          '],[],6.75 x 0.5 x 8.75 inches,12 ounces,English,"O'Reilly Media; 1st edition (October 19, 2021)", 978-1098104351,/Financial-Theory-Python-Gentle-Introduction/dp/1098104358/ref=sr_1_137?keywords=python&qid=1663459285&sr=8-137
97,Artificial Intelligence and Deep Learning with Python: Every Line of Code Explained For Readers New to AI and New to Python,"['by ', ""Steven D'Ascoli CPA""]", $34.99 ,285 pages,5.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],8 x 0.65 x 10 inches,1.37 pounds,English,"Independently published (January 22, 2022)",,/Artificial-Intelligence-Deep-Learning-Python/dp/B09QNZBZMN/ref=sr_1_135?keywords=python&qid=1663459285&sr=8-135
98,Python Tricks: A Buffet of Awesome Python Features,"['by ', 'Dan Bader']", $9.99 ,303 pages,4.7 out of 5 stars,"1,289 ratings",['\n            \n              76%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              1%\n            \n          '],,,English,"Dan Bader (dbader.org); 1st edition (December 6, 2017)",,/Python-Tricks-Buffet-Awesome-Features-ebook/dp/B0785Q7GSY/ref=sr_1_133?keywords=python&qid=1663459285&sr=8-133
99,Starting Out with Python,"['by ', 'Tony  Gaddis']", $24.45 ,,4.5 out of 5 stars,3 ratings,['\n            \n              50%\n            \n          '],['\n            \n              50%\n            \n          '],[],[],[],,,English,"Pearson; 4th edition (May 19, 2022)",,/Starting-Out-Python-Tony-Gaddis-ebook/dp/B0B1VKVFLF/ref=sr_1_203?keywords=python&qid=1663459301&sr=8-203
100,Python Django For Web Development: Build Web Applications In Python Using Django Framework,"['by ', 'Emenwa Global', ' and ', 'Ejike IfeanyiChukwu']",,142 pages,5.0 out of 5 stars,5 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,,,/Python-Django-Web-Development-Applications-ebook/dp/B0B6PZF996/ref=sr_1_204?keywords=python&qid=1663459301&sr=8-204
101,"Machine Learning Guide for Oil and Gas Using Python: A Step-by-Step Breakdown with Data, Algorithms, Codes, and Applications","['by ', 'Hoss Belyadi', ' and ', 'Alireza Haghighat']",$115.78,476 pages,5.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],5.98 x 1.08 x 9.02 inches,1.64 pounds,English,"Gulf Professional Publishing; 1st edition (April 27, 2021)", 978-0128219294,/Machine-Learning-Guide-Using-Python/dp/0128219297/ref=sr_1_202?keywords=python&qid=1663459301&sr=8-202
102,Interpretable Machine Learning with Python: Learn to build interpretable high-performance models with hands-on real-world examples,"['by ', 'Serg Masís']",$40.41,736 pages,4.6 out of 5 stars,47 ratings,['\n            \n              76%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              6%\n            \n          '],[],7.5 x 1.66 x 9.25 inches,2.74 pounds,English,"Packt Publishing (March 26, 2021)", 978-1800203907,/Interpretable-Machine-Learning-Python-hands/dp/180020390X/ref=sr_1_201?keywords=python&qid=1663459301&sr=8-201
103,Create GUI Applications with Python & Qt6 (PyQt6 Edition): The hands-on guide to making apps with Python,[' '],$39.00,780 pages of hands-on PyQt6 exercises,4.0 out of 5 stars,2 ratings,['\n            \n              50%\n            \n          '],['\n            \n              50%\n            \n          '],[],[],[],7 x 1.8 x 10 inches,3.68 pounds,English,"Independently published (May 19, 2022)", 979-8829985554,/Create-Applications-Python-PyQt6-hands/dp/B0B1CK5ZZ1/ref=sr_1_199?keywords=python&qid=1663459301&sr=8-199
104,"Python Workbook: Learn Python in one day and Learn It Well (Workbook with Questions, Solutions and Projects) (Learn Coding Fast Workbook 1)",[' '],,149 pages,4.4 out of 5 stars,786 ratings,['\n            \n              67%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],,,English,,,/Python-Workbook-Questions-Solutions-Projects-ebook/dp/B07WH99L1J/ref=sr_1_200?keywords=python&qid=1663459301&sr=8-200
105,"Mastering Object-Oriented Python: Build powerful applications with reusable code using OOP design patterns and Python 3.7, 2nd Edition","['by ', 'Steven F. Lott']",$33.48,770 pages,4.6 out of 5 stars,48 ratings,['\n            \n              73%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              3%\n            \n          '],[],7.5 x 1.74 x 9.25 inches,2.86 pounds,English,"Packt Publishing (June 14, 2019)", 978-1789531367,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0777145346D3V72QE6L3&url=%2FMastering-Object-Oriented-Python-powerful-applications%2Fdp%2F1789531365%2Fref%3Dsr_1_132_sspa%3Fkeywords%3Dpython%26qid%3D1663459285%26sr%3D8-132-spons%26psc%3D1&qualifier=1663459285&id=824607835465787&widgetName=sp_mtf
106,"Mastering Python for Networking and Security: Leverage the scripts and libraries of Python version 3.7 and beyond to overcome networking and security issues, 2nd Edition","['by ', 'José Manuel Ortega']",$39.99,538 pages,4.9 out of 5 stars,37 ratings,['\n            \n              86%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],[],7.5 x 1.22 x 9.25 inches,1.98 pounds,English,"Packt Publishing; 2nd ed. edition (January 4, 2021)", 978-1839217166,/Mastering-Python-Networking-Security-networking/dp/1839217162/ref=sr_1_198?keywords=python&qid=1663459301&sr=8-198
107,Quantum Chemistry and Computing for the Curious: Illustrated with Python and Qiskit® code,"['by ', 'Keeper L. Sharkey', ', ', 'Alain Chance', ', et al.']",$47.99,354 pages,4.8 out of 5 stars,14 ratings,['\n            \n              84%\n            \n          '],['\n            \n              16%\n            \n          '],[],[],[],7.5 x 0.84 x 9.25 inches,1.34 pounds,English,"Packt Publishing (May 20, 2022)", 978-1803243900,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0534003I2EA3RM516YD&url=%2FQuantum-Chemistry-Computing-Curious-Illustrated%2Fdp%2F1803243902%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dpython%26qid%3D1663459285%26sr%3D8-130-spons%26psc%3D1&qualifier=1663459285&id=824607835465787&widgetName=sp_mtf
108,"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models","['by ', 'Soledad Galli']",$39.99,372 pages,4.0 out of 5 stars,30 ratings,['\n            \n              61%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              11%\n            \n          '],7.5 x 0.84 x 9.25 inches,1.41 pounds,English,"Packt Publishing (January 22, 2020)", 978-1789806311,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A03554252FBZZBSF64YTK&url=%2FPython-Feature-Engineering-Cookbook-transforming%2Fdp%2F1789806313%2Fref%3Dsr_1_131_sspa%3Fkeywords%3Dpython%26qid%3D1663459285%26sr%3D8-131-spons%26psc%3D1&qualifier=1663459285&id=824607835465787&widgetName=sp_mtf
109,Fundamentals of Programming: Using Python,"['by ', 'Bruce Embry']", $0.00 ,275 pages,4.5 out of 5 stars,51 ratings,['\n            \n              65%\n            \n          '],['\n            \n              24%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              3%\n            \n          '],[],,,English,"Lulu.com (February 14, 2020)",,/Fundamentals-Programming-Python-Bruce-Embry-ebook/dp/B08KWHWMC9/ref=sr_1_193?keywords=python&qid=1663459301&sr=8-193
110,Metaprogramming with Python: A programmer's guide to writing reusable code to build smarter applications,"['by ', 'Sulekha AloorRavi']",$44.99,402 pages,,,[],[],[],[],[],7.5 x 0.91 x 9.25 inches,1.52 pounds,English,"Packt Publishing (September 9, 2022)", 978-1838554651,/Metaprogramming-Python-programmers-reusable-applications/dp/1838554653/ref=sr_1_197?keywords=python&qid=1663459301&sr=8-197
111,"Building Python Web APIs with FastAPI: A fast-paced guide to building high-performance, robust web APIs with very little boilerplate code","['by ', 'Abdulazeez Abdulazeez Adeshina']",$39.99,216 pages,4.4 out of 5 stars,8 ratings,['\n            \n              58%\n            \n          '],['\n            \n              26%\n            \n          '],['\n            \n              16%\n            \n          '],[],[],7.5 x 0.49 x 9.25 inches,13.4 ounces,English,"Packt Publishing (July 29, 2022)", 978-1801076630,/Building-Python-APIs-FastAPI-high-performance/dp/1801076634/ref=sr_1_194?keywords=python&qid=1663459301&sr=8-194
112,Dead Simple Python: Idiomatic Python for the Impatient Programmer,"['by ', 'Jason C McDonald']",$59.99,752 pages,,,[],[],[],[],[],0.04 x 0.04 x 0.04 inches,13 ounces,English,"No Starch Press (November 8, 2022)", 978-1718500921,/Dead-Simple-Python-Idiomatic-Programmers/dp/1718500920/ref=sr_1_191?keywords=python&qid=1663459301&sr=8-191
113,My Pet Ball Python Logbook: Record All Important Details About Your Ball Python Snake,"['by ', 'J.R. WILY']", $8.99 ,120 pages,5.0 out of 5 stars,4 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],6 x 0.28 x 9 inches,to record date and your pet’s weight.,English,"Independently published (January 4, 2022)",,/Pet-Ball-Python-Logbook-Important/dp/B09PMHYQQ7/ref=sr_1_196?keywords=python&qid=1663459301&sr=8-196
114,Data Analysis with Python and PySpark,"['by ', 'Jonathan Rioux']",$48.00,456 pages,4.8 out of 5 stars,7 ratings,['\n            \n              80%\n            \n          '],['\n            \n              20%\n            \n          '],[],[],[],7.38 x 1 x 9.25 inches,1.68 pounds,English,"Manning (March 22, 2022)", 978-1617297205,/Analysis-Python-PySpark-Jonathan-Rioux/dp/1617297208/ref=sr_1_192?keywords=python&qid=1663459301&sr=8-192
115,Coding for Kids Python: A Comprehensive Guide that Can Teach Children to Code with Simple Methods,[' '], $5.16 ,108 pages,4.0 out of 5 stars,13 ratings,['\n            \n              41%\n            \n          '],['\n            \n              46%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],6 x 0.31 x 9 inches,10.2 ounces,English,"Goldink Publishers LLC (October 16, 2021)",,/Coding-Kids-Python-Comprehensive-Children/dp/1956913211/ref=sr_1_195?keywords=python&qid=1663459301&sr=8-195
116,The Complete Python Online Course: Beginner to Advanced,"['by ', 'Joseph Delgadillo', ' and ', 'JTDigital Courses']",,,3.4 out of 5 stars,,[],[],[],[],[],,,,,,/Complete-Python-Online-Course-Beginner-Advanced/dp/B0B6MVLMND/ref=sr_1_189?keywords=python&qid=1663459301&sr=8-189
117,"Practical Python Data Wrangling and Data Quality: Getting Started with Reading, Cleaning, and Analyzing Data","['by ', 'Susan McGregor']",$31.99,"Collect data from structured data files, web pages, and APIs ",3.5 out of 5 stars,2 ratings,['\n            \n              50%\n            \n          '],['\n            \n              50%\n            \n          '],[],[],[],7 x 0.75 x 9.25 inches,1.45 pounds,English,"O'Reilly Media; 1st edition (January 11, 2022)", 978-1492091509,/Practical-Python-Data-Wrangling-Quality/dp/1492091502/ref=sr_1_190?keywords=python&qid=1663459301&sr=8-190
118,Python for Cybersecurity: Using Python for Cyber Offense and Defense,"['by ', 'Howard E. Poston III']",$18.74,240 pages,4.6 out of 5 stars,9 ratings,['\n            \n              85%\n            \n          '],['\n            \n              15%\n            \n          '],[],[],[],7.38 x 0.55 x 9.25 inches,14.4 ounces,English,"Wiley; 1st edition (March 4, 2022)", 978-1119850649,/Python-Cybersecurity-Using-Offense-Defense/dp/1119850649/ref=sr_1_188?keywords=python&qid=1663459301&sr=8-188
119,Quantum Chemistry and Computing for the Curious: Illustrated with Python and Qiskit® code,"['by ', 'Keeper L. Sharkey', ', ', 'Alain Chance', ', et al.']",$47.99,354 pages,4.8 out of 5 stars,14 ratings,['\n            \n              84%\n            \n          '],['\n            \n              16%\n            \n          '],[],[],[],7.5 x 0.84 x 9.25 inches,1.34 pounds,English,"Packt Publishing (May 20, 2022)", 978-1803243900,/Quantum-Chemistry-Computing-Curious-Illustrated/dp/1803243902/ref=sr_1_184?keywords=python&qid=1663459301&sr=8-184
120,Machine Learning for Absolute Beginners: A Plain English Introduction (Third Edition) (Machine Learning with Python for Beginners Book 1),[' '],,181 pages,4.5 out of 5 stars,157 ratings,['\n            \n              68%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              1%\n            \n          '],,,English,"Scatterplot Press; 3rd edition (December 31, 2020)",,/Machine-Learning-Absolute-Beginners-Introduction-ebook/dp/B08RWBSKQB/ref=sr_1_187?keywords=python&qid=1663459301&sr=8-187
121,Cracking Codes with Python: An Introduction to Building and Breaking Ciphers,"['by ', 'Al Sweigart']",$19.37,416 pages,4.7 out of 5 stars,354 ratings,['\n            \n              82%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],7.06 x 0.94 x 9.25 inches,1.76 pounds,English,"No Starch Press; Illustrated edition (January 23, 2018)", 978-1593278229,/Cracking-Codes-Python-Introduction-Building/dp/1593278225/ref=sr_1_186?keywords=python&qid=1663459301&sr=8-186
122,Web Scraping with Python: Collecting More Data from the Modern Web,"['by ', 'Ryan Mitchell']",$33.49,Parse complicated HTML pages ,4.6 out of 5 stars,178 ratings,['\n            \n              76%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],7 x 0.65 x 9.19 inches,1.17 pounds,English,"O'Reilly Media; 2nd edition (May 8, 2018)", 978-1491985571,/Web-Scraping-Python-Collecting-Modern/dp/1491985577/ref=sr_1_185?keywords=python&qid=1663459301&sr=8-185
123,Coding Projects in Python (Computer Coding for Kids),"['by ', 'DK']", $13.29 ,224 pages,4.6 out of 5 stars,356 ratings,['\n            \n              79%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],7.75 x 0.63 x 9.19 inches,1.5 pounds,English,"DK Children; Illustrated edition (June 6, 2017)",,/Coding-Projects-Python-DK/dp/1465461884/ref=sr_1_183?keywords=python&qid=1663459301&sr=8-183
124,"Python Data Analysis: Perform data collection, data processing, wrangling, visualization, and model building using Python, 3rd Edition","['by ', 'Avinash Navlani', ', ', 'Armando Fandango', ', et al.']",$34.99,478 pages,4.7 out of 5 stars,45 ratings,['\n            \n              84%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],[],7.5 x 1.08 x 9.25 inches,1.79 pounds,English,"Packt Publishing; 3rd ed. edition (February 5, 2021)", 978-1789955248,/Python-Data-Analysis-collection-visualization/dp/1789955246/ref=sr_1_181?keywords=python&qid=1663459301&sr=8-181
125,Data Structures and Algorithms in Python,"['by ', 'Roberto Tamassia', ', ', 'Michael H. Goldwasser', ', et al.']",$99.88,768 pages,4.3 out of 5 stars,225 ratings,['\n            \n              68%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              8%\n            \n          '],7.7 x 1.4 x 9.4 inches,3.14 pounds,English,"Wiley; 1st edition (March 18, 2013)", 978-1118290279,/Structures-Algorithms-Python-Michael-Goodrich/dp/1118290275/ref=sr_1_182?keywords=python&qid=1663459301&sr=8-182
126,"A Blueprint for Production-Ready Web Applications: Leverage industry best practices to create complete web apps with Python, TypeScript, and AWS","['by ', 'Dr. Philip Jones']",,284 pages,,,[],[],[],[],[],,,English,"Packt Publishing; 1st edition (September 23, 2022)",,/Blueprint-Production-Ready-Web-Applications-TypeScript-ebook/dp/B0B4DVHQCG/ref=sr_1_176?keywords=python&qid=1663459301&sr=8-176
127,Python Data Science Handbook: Essential Tools for Working with Data,"['by ', 'Jake VanderPlas']",$39.40,546 pages,4.6 out of 5 stars,593 ratings,['\n            \n              75%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],7 x 1.11 x 9.19 inches,2.03 pounds,English,"O'Reilly Media; 1st edition (January 3, 2017)", 978-1491912058,/Python-Data-Science-Handbook-Essential/dp/1491912057/ref=sr_1_174?keywords=python&qid=1663459301&sr=8-174
128,Python Workout: 50 ten-minute exercises,"['by ', 'Reuven M. Lerner']",$56.99,248 pages,4.9 out of 5 stars,39 ratings,['\n            \n              88%\n            \n          '],['\n            \n              12%\n            \n          '],[],[],[],7.38 x 0.6 x 9.25 inches,1.06 pounds,English,"Manning; 1st edition (August 4, 2020)", 978-1617295508,/Python-Workout-50-Essential-Exercises/dp/1617295507/ref=sr_1_251?keywords=python&qid=1663459313&sr=8-251
129,"Python for ArcGIS Pro: Automate cartography and data analysis using ArcPy, ArcGIS API for Python, Notebooks, and pandas","['by ', 'Silas Toms', ', ', 'Bill Parker', ', et al.']",$59.84,586 pages,4.7 out of 5 stars,50 ratings,['\n            \n              84%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],[],7.5 x 1.32 x 9.25 inches,2.19 pounds,English,"Packt Publishing (April 29, 2022)", 978-1803241661,/Python-ArcGIS-Pro-Automate-cartography/dp/1803241667/ref=sr_1_175?keywords=python&qid=1663459301&sr=8-175
130,The Complete Monty Python's Flying Circus 16 Ton Megaset,[], $169.71 ,,4.8 out of 5 stars,"1,192 ratings",['\n            \n              89%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],[],7.75 x 5.5 x 4.75 inches; 3.05 Pounds,,"English, Unqualified (DTS ES 6.1)",,,/Complete-Pythons-Flying-Circus-Megaset/dp/B0009XRZ92/ref=sr_1_252?keywords=python&qid=1663459313&sr=8-252
131,Python Simplified: A Guide to Programming in Python,"['by ', 'Beth-el Anyebe']", $10.00 ,65 pages,,,[],[],[],[],[],6 x 0.15 x 9 inches,5.3 ounces,English,"Independently published (April 1, 2022)",,/Python-Simplified-Guide-Programming/dp/B09WPZSQKH/ref=sr_1_250?keywords=python&qid=1663459313&sr=8-250
132,Real-World Python: A Hacker's Guide to Solving Problems with Code,"['by ', 'Lee Vaughan']",$24.49,360 pages,4.7 out of 5 stars,88 ratings,['\n            \n              78%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              1%\n            \n          '],7 x 0.93 x 9.25 inches,1.5 pounds,English,"No Starch Press (November 5, 2020)", 978-1718500624,/Real-World-Python-Hackers-Solving-Problems/dp/1718500629/ref=sr_1_173?keywords=python&qid=1663459301&sr=8-173
133,Full-Color Illustration Data Structrues & Algorithms Python: Easy and Interesting to Learn Through Full-Color Diagrams (Python Foundation & Design Patterns & Data Structures & Algorithms),"['by ', 'yang hu']",$49.99,264 pages,,,[],[],[],[],[],8 x 0.62 x 10 inches,1.46 pounds,English,"Independently published (October 1, 2021)", 979-8487673282,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0631852YT1XRW1P9MV3&url=%2FFull-Color-Illustration-Structrues-Algorithms-Python%2Fdp%2FB09HG19N7C%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Dpython%26qid%3D1663459301%26sr%3D8-180-spons%26psc%3D1&qualifier=1663459301&id=4885880324769557&widgetName=sp_mtf
134,Python Programming and Visualization for Scientists,"['by ', 'Alex Decaria', ', ', 'Grant W Petty', ', et al.']",$44.43,372 pages,5.0 out of 5 stars,7 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],8.25 x 0.77 x 11 inches,1.84 pounds,English,"Sundog Publishing, LLC; 2nd ed. edition (January 11, 2021)", 978-0972903356,/Python-Programming-Visualization-Scientists-Decaria/dp/0972903356/ref=sr_1_249?keywords=python&qid=1663459313&sr=8-249
135,Easy Learning Python 3: Python for Beginner's Guide (Easy Learning Python and design patterns and data structures and algorithms),"['by ', 'yang hu']",$18.53,180 pages,3.9 out of 5 stars,25 ratings,['\n            \n              42%\n            \n          '],['\n            \n              29%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              6%\n            \n          '],8 x 0.43 x 10 inches,1.13 pounds,English,"Independently published (April 1, 2019)", 978-1092328128,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A04283522US27KK1S3UXQ&url=%2FEasy-Learning-Python-Beginners-Guide%2Fdp%2F1092328122%2Fref%3Dsr_1_179_sspa%3Fkeywords%3Dpython%26qid%3D1663459301%26sr%3D8-179-spons%26psc%3D1&qualifier=1663459301&id=4885880324769557&widgetName=sp_mtf
136,Learn More Python 3 the Hard Way: The Next Step for New Python Programmers (Zed Shaw's Hard Way Series),[' '],$37.99,240 pages,4.6 out of 5 stars,102 ratings,['\n            \n              77%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],6.9 x 0.6 x 9 inches,13.8 ounces,English,"Addison-Wesley Professional; 1st edition (September 13, 2017)", 978-0134123486,/Learn-More-Python-Hard-Way/dp/0134123484/ref=sr_1_246?keywords=python&qid=1663459313&sr=8-246
137,"Scientific Computing with Python: High-performance scientific computing with NumPy, SciPy, and pandas, 2nd Edition","['by ', 'Claus Führer', ', ', 'Jan Erik Solem', ', et al.']",$39.99,392 pages,4.6 out of 5 stars,23 ratings,['\n            \n              72%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              8%\n            \n          '],[],[],7.5 x 0.89 x 9.25 inches,1.48 pounds,English,"Packt Publishing; 2nd ed. edition (July 23, 2021)", 978-1838822323,/Scientific-Computing-Python-High-performance-scientific/dp/1838822321/ref=sr_1_247?keywords=python&qid=1663459313&sr=8-247
138,"Practical Deep Reinforcement Learning with Python: Concise Implementation of Algorithms, Simplified Maths, and Effective Use of TensorFlow and PyTorch (English Edition)","['by ', 'Ivan Gridin']", $29.95 ,398 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 0.9 x 9.25 inches,1.52 pounds,English,"BPB Publications (July 15, 2022)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A04309761ME2IWYTX4TBI&url=%2FPractical-Deep-Reinforcement-Learning-Python%2Fdp%2F9355512058%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dpython%26qid%3D1663459301%26sr%3D8-177-spons%26psc%3D1&qualifier=1663459301&id=4885880324769557&widgetName=sp_mtf
